H(firstname),H(lastname),city,age,sex,vote
b1cf1a6d81da1b6a52694dbbd04ae3628a6ddf0608f636585afa967c0cef910e,3a029b732cb7ccd69b97a58c200766aa9f2d97a7966196bcc11a2c68599332fa,Beaconsfield,35,Male,Blue
de7aee1d54cf71fccf2153189955e34b0932630eff65c5ca4d9c1ea5338bef88,cd2fc73ad825451896671d1fa06aa94afc0af1bbcc062c38214ca59f67042398,Nicolet,100,Female,Green
36ac1dd490edd46acca04d4579439e2176d064eff376815e5505c08d540313b6,1db6eb43f052a1802fabaf30c4942e4634c959b36c073ae2d393ea093148efb5,Brampton,100,Female,Purple
db97253cefba07b1069869b7a9cdf23d1b00911311a3a513348e52c28ec70ec2,acf5f5402a817a58e7615d11b03f0a2a1ab3857197bf236cfbe311f6c2ce061a,Victoria,75,Male,Green
ae717bf13e20d8346f554c7636f68b0bb1e50b889e8502b1ac3eba748f57fb58,1661231598944dca93b4be8d78bc0c0e1b172dede0bf7c93d329d76b3003f2f0,Yellowknife,45,Female,Blue
fa389faa371cb8ec52842d16085c1a28d1d85301c3558e5fdc76eaeb0a1e08cd,6194a1ffada98431a7983dcec5ba8eb84b804cc598242b71af7a273aae643305,Port Colborne,35,Male,Blue
0c3b5d202e4afc23fedc3000314ffec27353fa22c42e9994f614c5510a79ccf1,d0350e1c16f8f3c2d6b95dfea90e87b03180e9a43b219dc929ec52abf3e2e129,Rosemère,80,Female,Green
9a48bde03b7d20a62f3ed864f3db09e081279d34f5511889f7114d4f61005d71,843388d9352d1cbc731a8c2c5f635a34b6809627e16361b4678b63c794743834,Sherbrooke,80,Male,Purple
53987f879b278c0a18b5d49b4ea4fbe474a85e35c7cbbb672dd38040210bc6f1,94d3a78cc5031ca48295ed1cce2016ecc583d0cc3e149d27e9cfbad3d401b420,Cambridg,40,Male,Blue
d4adc40ef11ebc9111f64c37c7fc67cc02ac8f08ba8bb99c310a217bd52fe490,8535c8d39e718f21f4ebbcab6b18025c97e2c2602d2e70d70d8c7d2960270b8b,Rouyn-Noranda,55,Female,Purple
07373544f7c9bbd5a32bea640c239dbcbe78b2b5c6125d58d547ab09d8950e1a,ed0737afb65699d8c97b68e19b415d0ffd39b7f41eeacc6c899ba47b1c7352d0,Edmonton,45,Male,Orange
a5c4ec1a09fe169cb5db0cfebb61f3bc14a1ac29e25263edb449a8a0face9807,12569405264a8dfa708ed4d6ec2f9591b677ad680cd8ba9004e38c781f36d3da,Moncton,60,Male,Green
9ac17985fa367819ec1cdbbb54ebc7e174f4a5402565f1797d8226c0f680e791,ad966780769d43f79536ab8164cc26c461ddb06ed447c696b4fc085a3310c560,Macamic,45,Female,Purple
c1da49e6d0828c515bf3a38a9abf605e0d9dbba26d24d12fe91c4e4313c7abb6,0dc2f7e9903c2e6a9b8cf9b1845b26602bd917dd7038c7d8a5a982ab45e2b7c6,Gracefield,55,Male,Blue
ff4904191a5d4c13b7ab2ed31e89752a9514a4b00c405a5a3cb86b90a7b60384,d49b68a715fbeeeaa38c09a568dc0a9eb34ce338b83fe5dbccfdf6ea53686107,Norfolk County,55,Female,Blue
f3af7ca2963a15aac2045edacb537b47d0c461b89d86332e5dcdab7af4d2f8db,f7f6722ebd7263baae0d35d87f0f3deb5eac17bc97a99615f710f3b25291fea7,Gatineau,45,Female,Orange
bc729ea6ca2739df76b87efca09d75cd9ef82236d81260a486e1ab45a028f4de,69ebb26a857ba2e32f22022810949c0e0e387f6ab55162b4c02011314b57a888,Regina,45,Female,Orange
458500b777bbc13342a5b9d9b5e9137043cc9ae5aa8b703dde4668072bef5272,1004c44c548a607a0cb0b2245505d8a7d4c0e259153092e3b3656e837224f412,Dorval,50,Male,Orange
34028d2ecdcec1e32e09e9c6be403f05ac2b1738b2eb724dae6991c5fc3b2590,129aad9d6ed6f8657be900c4dfdf4632bf41d590c4c4679088ed7221c5358057,Disraeli,70,Male,Orange
64b718aef5c149a2f27604138194b41f740620f4e1293d15ff072e90bec3a265,7e5528047814f45c2efc21105f65bad4f09c2adf1abe0bcf51a8a8e51cde8397,Louiseville,55,Male,Purple
3566423ca62d302528ddccc715fd5235829ff4f7514bacf72da0b15047de95b5,328c1f9a8099f932d01b2efef6715e1260238ebb6e19fab0940b331fa2d8361f,Estérel,85,Female,Orange
ecc7956a977fa11de045d35fc91d67f83bb321370df8cf97bf73a41a146b1a71,38744c02fbc888102b35477691d78278e8d45ee38f25413d5c7c7892d1775298,Rossland,30,Female,Purple
60472b5d8c8a1a82f17dcc573df98e01af85a3b8d56e123469056ed643328b2c,566b974896455ab016a8493d83c148dc9fe311db6d78f7991c7be9752f3b83a1,Kingsey Falls,80,Female,Red
c2cdd095f1a89f2b873d8930ddb7359c47c9d6d4958b39a0b2a3b31be2faf361,df5fce1ce8acb9a8adf8e52f10bd72ad9ce99bc08b5a07d5bfd1a91d986eaf2a,Terrebonne,60,Male,Orange
71c7cf968d29da3af73c8273438ed333e894c10fcf87de8ac2ac2bdd5940fd11,cc9635138b7f891ac747783e759486df1fc3c9299fae3f186939bcbdea7986d8,Saint-Augustin-de-Desmaures,25,Female,Green
9e5977e7a75f23defd49b4d02bb564b289ebb6bc80a41f2ea51dc2811b94a654,99111777d76f4a85f37411b853d03d6d7fbf0c4a0bc374aa02dc99916afc8336,Côte-Saint-Luc,85,Female,Orange
085023d774b3479f06e7e8530e96b55197f0433b51ba748186ceb4be7d33ef64,56898131e032db9ad3c38b7bee249bcd3a197cc47f7ffd7fe66db30159e97984,Repentigny,70,Male,Red
54e87084e8dd00d54ade35f957cf9e070fd457fd81072eef1f04dce3b4e54bee,a22129d2d20bb392cf0886d1890e322851fd9c354e46127ec633802e4921614c,L'Assomption,45,Male,Red
85ca9805b4d77f98eb93e485abaaa1a2ba77cc3becc0dd94b4fd3d93e9cd205a,ee8422735fdc24420dd1bda0cdbe0b14a4379132ffcca3600c2a96b0ddd7c535,East Angus,50,Female,Orange
f5b8df9aad561dd8aa98d7b74484890caf0d97241707e7393d0e5890feac929c,cf69decbb9befa7203b530d074003b934e6d5edd8128f1dcefb983f96d425744,Campbell River,100,Female,Orange
6cd1cc5d54f305fe686bb970e0e818844fd3d4d3680e43cb3193bf8602ab3024,bec0a2cad48882226024c398542bad6742f04686fb44407e4837de374a47cddc,Saint-Zotique,20,Male,Orange
5ec1ff69cbb7fd3cc539fd3502b9aa0e82d9624a0c2bbdb3c2ab8b16da0d084c,e8f95efe0c61b39b97f9181c8ee8611ed427cf6174fbcdf5efae54f25b74c9ad,Pitt Meadows,80,Female,Red
d0f06d75384e438da2c4eb15c28bd59091293227e8ad6abb5380ba42858141c7,6340c977e7e1b4538b2929a98f790dc2548f79c71f0582c697d4c2238d397b1b,Portage la Prairie,60,Male,Blue
8d007bcbbfa129fd7d4cd56c8d3d6fd4a229cc389c5fea6db68eb4159361d42f,74b7385904a2d88934755e1d31858a35174ad3bf8615f6be80b9fd326f64da33,Lloydminster,50,Male,Orange
860f6578ef2025858473f800870f0bb51269193a4e05a0e2f774d61b4f51e463,a1eefa2c0d252f66f8b4b8866bfc9e31eb297f4e1631f4492bfe326d7d279202,Courtenay,75,Female,Red
1e86fe29a8914a0516d66d259003481b690aca4344f007393e7d80f04bc56a1d,2f85691ce34df315d5e634a055c6e0ed40059889ed5682d80b1a01e951d122ba,Leduc,65,Female,Purple
55712a6c38e964dd84dee5ee1ef705017b34d9d976267c52a4f6997ffd65ae04,b890830818b975d4c0256c4e1dac789afa168749ae21c16468851b9367d14c69,Côte-Saint-Luc,30,Female,Purple
527bb46cedeb04d63c22c2677fe97015280819564064676ea2277e7c6f8dbb42,19d434df73b4f4870f5cfafeeeb738ea220133259b3c45d2909d4c119784683e,Morden,100,Female,Blue
f4883f09c64d1b4e237cc392e4c664cd8e8bf7f2b2ab9584cc4aa3cb45fd9254,e2ff273337453c7af541baf7a782d245f8ddfcf8d41c7a632b13401dcee455d2,North Vancouver,55,Male,Green
c16e4fb2050522da2b9ab3177b26f2c0090913aec3086413371308ac00d80067,a46802257e4d70b809859a2dc87992b6a108b31e85628ee325755c47b86532a4,Airdrie,80,Male,Blue
d493b2fa4dfc263871b880d2d1676ab2fda4c95bd75d68ed8d58acd5638aad89,6ea28af2b1dd171c6b8425ab7ebe38d46f5424080469045cfb7fabcb8ace9d03,Lac-Delage,55,Female,Blue
228002a0a41f9b6e0b034d25d22aac476be2c91939568c63f143fa8de9f37d6e,13fcb97a0563b376744536a044c830ab4cb24bf576813323f87347b12d2cb021,Richmond Hill,75,Male,Purple
bd1dbea405e3ae63859eb61b96369c621d522019e7b8f1cf123b4a59c91b95df,bb2fa454140f1d00b9cce898c6d8a0c3bda3a405ab49ad61c95eaf269aee5eeb,Grand Forks,80,Female,Green
b12d188330b004e39cbadf288c43a6d217a5fb26e9bffd938df52a8ff51bf0ac,3b75994dcef952e550ef58010ccb314a57f6e137fec40809cd9aa4ec63c840bd,Medicine Hat,85,Male,Orange
3b194cb39568d645c0d2bf776cd298c0dd1cd421d2c87c2280b41f9466141ad0,859761297083f9e93c77bf1b38b91d126ab79c782f9a2e78c957bd174585ca95,Pont-Rouge,95,Female,Orange
dd6da462e01c2e380d1791d40fae3338aa956aec089a2d86f50e2798c0e2ddc2,c03160be8db5f519f0969644da5452d77f3d00679a138a9622f62c02a87f8f13,Iqaluit,40,Female,Green
d0e4274abb90314868c9b01f4d9eadba332e0636b4083a220f4a0b91045a0b47,28e0d0f252ed29bebf36ded170ffc0eb9fcc77b422dce0b4c86b23ad6eaefe74,Saguenay,25,Male,Orange
b49d40b91338488072c44783252cfc0ed5097f633043237468263ca9b71d7ccb,76b7d5c2dbf2f03b733ec6e886a5e07390d6d08bdc148519463bae3058b688a2,Sainte-Catherine-de-la-Jacques-Cartier,95,Male,Green
de05a4c750d36a483d6cd6fa8924ddf2b551c108dccd19f1beb5495f9f4cb52f,89fb80560de565d7cb71638ea909b97a70f5c201ab848d5af8afdb2016e8f0f4,Kingston,25,Female,Purple
0e3030b27e56afe329b1990ca7268c851ba8e022d5363951fc33bf3a69d0058c,8b67c21d3b7b987184fe4ef9f28467cdd33019394b108bcd612c290f368d4a5e,Edmundston,45,Male,Purple
d1a4187f036a60b82612fb84dbb5ec376d4cff01581ea00c987c4905177477de,c1cb0b2fe1d19feeb50b0e8009604d319de51ca24ac95436c0814705f8abd7b6,Lac-des-Aigles,35,Female,Green
43ffc0eb86023da75d413e387d1fc0919072735f6d560f050ac534fce978777e,1cbf9d491e23e55089f119a108b763905c069e0422068d4cf14545e393f7d9a5,Saint-Augustin-de-Desmaures,25,Female,Red
a92503882ed887063b3b1cbb3e5a7b617cbc83b680da3a54fb505308496ee029,438eb4e032577731e146e820988ba6bd8bcbe4d868ec5697804b6eb2e57457ea,Elliot Lake,25,Female,Green
255ec359240caf0f7b9a97d18cea54259472ad16cdcb5afd6f01f7e7e46aae6b,4cafdcdf9ea31e8377ad3e859d6330ae623a9d421b76ff960f46b939d30c2813,Coquitlam,90,Male,Red
432508dbbeb07da7eb259d2eab504d2396ee74ea7fe8fad9e5e03287db5bb7b1,1cfd8243a53a69cfb5f466a75916765893f10db7053cf3a8c2af730e26a36031,Armstrong,50,Female,Orange
d0bfbf3c704d90cfaa967313ba9bcfa1a51d38d909e5d432f88f7454b6583dd7,cdf433c379df517729c38f5db65ecc6c37f3945815363efd08df12accb9e3365,Beauceville,30,Female,Green
67ae321aa6588144521ba537f830a10b10280f1ab0ebde209204f4ec5aff1d8a,3eb0a83930515b2579aff448c719068590dfc90e55d7241c114e9ec34c2a1795,Westmount,60,Male,Blue
554dffc72b849b2047a2d5cccd957d478a8905eaee2ca580ae565ded77e3588f,d04a07e83b4104c2ae5c4576d8396ac2b9cf60efbf44dab3205831320dd5531c,Duparquet,60,Male,Purple
671c06938a8d980bc4aaa9ff6a3591d6fdee938ae6e6161ed766f7914f706919,f6df0da1482b1d4d78b3b1e5ca05963d28b00fa8eab575338992773fae81b0ca,Sault Ste. Marie,45,Female,Blue
77aba8b327c4c53d0a41805ee99142408816ec45fed88ee6e8e5e2720490b62c,2d1fa4f4d6c632d6927c1d7a0276d41e49b817e39dadc18ae4def048a8818e67,Humboldt,35,Female,Orange
35418108a65ab199a79ffcfd23c4449866b5a29fe78f53f7d53017430a514827,3fc734bd4b01ab5adb908d1f48bf680441561dbcae3f772af1f9fbfca3af5c9b,Lac-Mégantic,95,Female,Orange
5b47f9930229a8a7df024cff1667408450308d7ef7e8f3e817857733efff9eab,51ca173531465a6e05fbe3c18bba8f6cf06be70dad5b4786136a909bf7b8f5d2,Guelph,65,Male,Blue
972b490d55ba11530fece2bcd4aeb4536b3dd6fcaa81bb2a946f4b30e8826023,fc588693972be14643b4be928d29fbc5344483d07ced94daa62bbf3647ad3760,White Rock,50,Female,Green
ce85a93875e69054fe25e57aeeb04ac6a8af25eb4b869bbddef31ccae3f702e7,539a21a77280d265ba909275bbaf5f9fec31cb1b16befb226715613c8470ebef,Saint-Joseph-de-Beauce,70,Male,Green
0f638ecce1d8ef9010a8e97b4833490f22b892c609314b595d0ecf76be4de74d,7b6bf0ee28f088c08ce53a80274ca86971c91eba6f9499416b53bd7b3646fe9b,Ottawa,95,Female,Red
992470e132ef59eead8f85ef0e3f0681da7cfcde1a9b4cbc192b72013032d753,73e9a712167f05c662824a3e6104a1a42d3b60af8ff6283a883367a669802b80,Beloeil,45,Female,Purple
afb8c4410f906bd661f5907b2abcbc0c4a1187cab4905ff2ec8166abb2824d60,fead6947f594446aa8df87c7b58c3d74a5113ec3321ec802b8e2c2fb1d8d11e1,Alma,25,Male,Blue
2e2f7bd94f4bc3a7516df22d898e003cd85d684e15b613dd431b19bf18d0d359,c4ac70fa01fddd645141d3b96de87c8d1ad4beaf8327215cde7f273fe4a9e99e,Lebel-sur-Quévillon,100,Male,Blue
5515366cec927e7ca835a51a9ffb371bd4d00835e6e3f59d43e75cf24bc4d0be,de72d06afc6dd3cdf4c4ae0d325b32096301d2ba1b75c7a29bddd78fe2ce0e50,Sainte-Marthe-sur-le-Lac,95,Female,Purple
163b9a9fd477f53c824c3ac1a2c4d00aacca4b73a62be8f60d08b87d76033a67,c919ad19cee8b9d86e1b91cdb94f44ae550d0f7cde8c16b3f9965fce1cabe07e,Winnipeg,45,Female,Green
d1424bbf93476e1c9ba6da65db2777137b14e44df98f292e2260b6f822323fb3,7050f947f72956a5fe541a62eb171593933101dff9ce7792cd0b845041161176,Brossard,20,Male,Purple
fa5f69ce597b9ae5377d34e97e96e725d4ed56295431b75609e7a144c9ac5473,e45adbb4d446a47bbd59875de5e1e0e29d11896ad24a2f8700639cb58ed906b1,Léry,30,Female,Green
2b4d2b9daa141d58d516b9632978383b5c229c337133f74acc8b235ebbf46470,80e44ef9701184fbf1df8a813fe8d0990e3d8a935c0c6eb6f716bc725a87918b,Contrecoeur,35,Female,Purple
30cdd11deae1c71a0ee57ce84dfdf06272b6e5533670fe1cd4b255f61efac51c,6232d10438a379982e9ad3f9412eab289d70dc53f67cdc78866071a2bc19081e,Castlegar,30,Female,Green
7892a1a5ad519cfa2ddb0a4d4c284fd5af3594d9dd1cf940fb3c12d52f1cf042,9d0a180dc248c4c39e85cb8c76427705ba7d008cc37ccd5d0582b8fabee1851b,Rossland,70,Female,Purple
35e94509c40dffe844112f44058874534ce11d49714a94daf15369a6f7bdb771,db32653611e31f98a585f5447279b27d2578251e446ddd9d1a03eaa8359001ad,Campbellton,75,Female,Blue
f604f8e08dc5d94caef1d585d51220261b17f85925ebfadb6100772294b6371d,67f6b68b5b97becb0fda815f85a1f52036f770924204c1bda8e3b4c439cedfc5,Stanstead,85,Male,Blue
b0a69015a6ce51acae2aceb74a7fab4f620620ee9a16d2e6b7bc7ed81ef92d49,e7e50c4f403ad25af99950e7cdc02331ba5edbe35efa2a9754954ae9fc321c87,L'Assomption,80,Male,Blue
c26eadf82960f4cc90a12d67190cc77d075487f6f654b16883e62a7692684f9d,4646b3500adb98e2fa1569d507b1715a70ed80869c83a403c7e55540cb7679ac,Charlottetown,40,Male,Orange
520ea77ad1ff830e5bd2b5d9b0ea8fa05c6765670ae97bfc1257358f90b1c306,9d8b97f885cddc9ee662d48815c5db61db08b7da0a4fca78aebb082d764fdf9e,Maniwaki,45,Female,Orange
1a7d81f7892a8075f5f37eff5e1eea0e2cb6076fc731318781de35dc4c7298d3,b380fea33aabdf2b312e2b295136315c992ba5171762166d2a361887d1d27a21,Bonaventure,40,Male,Blue
08d857aae9a4c15b75742bfd0f7fce58eea764eb6133f6f1503c5c45ed9f32eb,2ec91e358cac2faa33ec24ed41fa13995b9dde3c56fa4b3b57b4c081f6b82010,Dégelis,60,Male,Blue
fbbdf1e819b0882a69e478ef5ea83c6bca27217bc906425a015b796038c1063e,97fb70bb60997d30b606d82e029a50d19c5116876ee9f74348e6c9761eac29d4,Sherbrooke,50,Male,Green
9b92e92042df725c8215c82020817f6cfbf30e0b21e36a88bd61b695a88c360d,060f01ddccebb9caedb831d81840501907c97ec537b351bd5116b210ed92dbd8,Humboldt,75,Male,Green
14c9f63b6bdd149f38e8474dd5cf7084e64923a9ac83f8c854916561feb5d01f,ceabbca4d646418ce89c2c6d18dd317fba5485ab71cd01f225524781b27a1071,Saint-Raymond,50,Male,Purple
502bfd9508e74d731a6a648e97aa19c51a109ad62b096ef646e5b1d904c8ebf5,14ccd1be663bdc30362feec3c058326fd7dcdf405a0acc9873dc41347724c67f,Clarence-Rockland,80,Female,Green
7c31d406521ecd519740e03d2939b7ffeae4be8d032719d22de6781093834081,8bac21eac764a629a06d1fdaadab61bf13e2a8efbdc2925431fd78d78d9c19d2,Port Coquitlam,60,Female,Green
531514ab370ab082136d2b6b7a49f88e61a56e4bbd0ce62c78f235c1f78215e1,529e5138c15b05ba68542f323b2e681b660aec01950fc8638a77cd9e025ce545,Saguenay,40,Female,Blue
ee576199a8fd3d279199dcd9586471125091ee66980b5f8c8db125ecc9e3efbb,cbb8e16e8daf7b675a14fa9cfedace5891cfac46ee5fcd0b748c904b3137783a,Wilton,80,Male,Green
87025d0f230eaf2f0557dc88eebdebb160b712454bac776b67368a175c9abfa0,e882cee2085d8b0b72d3dad73b354f9cceb4218b0a229758202fef62dfee1d69,Flin Flon,70,Female,Purple
63ef47a245d93cc6b6ba26f9ac3439be6d0ea9666ce63d5f193554920b2ad94e,6f4b70aebd9d1a4fc39b12a5b4077bd061aa1ab078ec6944d812b4a63f0c6358,Sainte-Julie,25,Female,Orange
51780e9034b0e942ced376dccd3d5d22c530787c176d9e0efdc5f425feb5e6bf,9c3fef849e096271b5e335e026deb12f73d37dd650cbb2d19380d198308b1428,L'Assomption,45,Female,Red
0309e24e87c0928891e1d58e697d21ef3731e7428ce0482edce22de3b02dbb66,00054758eebac3f27e74e9390287901ac9250bb2df008f8fc7a7ee7115911279,Nanaimo,55,Male,Blue
5c275e6498004932047d72f1b1251767489ed8117b3f1da27501069d2c0eb1cc,4d61b9979aadd7354c4042eb52320df6a2834331f5ffb40c3beea8c0d935b859,Matagami,30,Male,Blue
61a98e3bffd6a49461d53a944e02b061a2598fe80b314158bf09f4efd57ef2b4,31b16afcd6561500af1570ba43358c34c3269532423c2c96008aea13fbb4f286,Powell River,70,Female,Orange
652bcc3a478428893cc505ae19f847b49be52f861bedc64bb192ceed409fa733,8b86542319d835852aa346a27fef5688ed5101673df18d8cc2a987f36cd4a1f4,Regina,95,Female,Red
0469d1d67e73458b2e289eaa880aed1072c4c63da748e4bb0f6e605db4e4d373,3d0a6b9ca3583a8eeb75f6fc3926ae53e1b434eefb0c20cf25ce7c2677ad6559,Delta,75,Female,Green
3230534eabd803d49f8fde4c5cb6aa5c4b7a16d4e7ec680829ae6a2b253b92a5,2dbcacfcf3f9022d8fcc3fc9bc2f4395aae4b69b594936ed356c1e39d3a114d7,Quinte West,45,Male,Green
e7f1d47193d456561680211d3d5a2a9cb93f8b403b7db2726f2ff99fad95fb0e,bf3855e19e5b65f0b9ee36614e1adb3f5820f2cb53ecfd7838a52bb5ecfef6cc,Powell River,85,Male,Blue
b1756ccec15fbcd6f32deb1db7e9bd6d25b89ac2cc1c79eb10c017427d062a85,37b3362d942cd5ff56997a3925e46dfd66b5b6376cccdd4c9a66a63e69c518ca,Percé,20,Male,Orange
b67f376d43742ed11ca0d237fe4ccf10ec6bd75c2d8b57663f656a589c110fee,c15cea7296d41d856317f1da9f0b5df6fd5a39a04a3f1790156b43e82e4eecad,Saint-Pie,55,Male,Orange
ef08b7b1ff9ce1cb29b99e2a52b2305b1df2283b9b5a6edc89431ce9cda70e14,74bac6d89e46c63e5594c633a3ece11e1ba80afb42dfb708f65d930d2eb04f5d,Matane,55,Male,Blue
3abebeed21e26c47f8db41171171cfac1b8544c9e0b33a5a7e07c9ec6b6635ed,9d60ce976fa8ab83d2986ac2b91babe1439887a46134c370dc673b5d4ea74ae3,Windsor,50,Female,Blue
c75db2425f4589c0f84a6435cdebd25194f2fa402499cf9e76b6e330964edd6b,786c54808f81ddd6bac52feedc1b9a12f0f8b34bb01e0ff7a6e6b6bc170ed241,Melfort,85,Male,Blue
f28153b44aa5bc2808973245592fde0cb7ceb22805d3bdc9b3be6fbffbc2f983,8a76ce7bb93976f88655b3b1600e1f784a8c984fc95613bec7448e2a046d2844,Saskatoon,55,Female,Purple
10eab1e46cc5ffd0662bac134a443c49587d7c391e947bbbd55b8b755d188927,462f89611a76510936bf237d7e5d7723723c0e79d6b37e5188dfb1b7d5a30245,Cookshire-Eaton,25,Male,Purple
b63ab7f1353af18c65c5744fbcd7b1cae5d374e592ccaea72a6f3cb5bf92437d,3ecbf8eff886dc178f8ac00ac18b6169a842dd88ada0950328f0cb390ff80b76,Shawinigan,85,Male,Red
9823d120352c8286e408dcda5732fd2d53fc71406873b96ea749c3053d1313af,6b35bb4582949a93aeeb697f7d8a7e4e2c2e556400810aea003ebb6028283074,Crabtree,80,Female,Green
70564cc59a1e718a17dc4aae3692bb6037a5721499342d6cf03e70ef4c0ed9cb,3f6523a43d3983dd771f0d7a2b88d5947f3a5c562890d324697405c63538982e,Louiseville,60,Male,Red
1dbcddef793992582fc43dba12d5302aa0093e67e50886c488fcdf5dba73abf3,d1260418e71baf3f66fa42ad1d645cdbab6810e237360f591b187652be346b3a,Barrie,55,Male,Green
84828c1bd44ef0d72a668c0ee9279155bae0dc4aacd1695e44ccc3c0a1af6957,69c7488bdb1016cbaa84c1cd5ce7fefd5bfbb9e04f3477f23190c09e71b646d3,L'Ancienne-Lorette,55,Female,Blue
99515e7409114e3dea862649ebecd54330fde122ce599687fee18a463725bc8d,264f944b0a7aa6fd5dd9c5b3cf9fd082eec59cd3a55b15d99adc5a53d6f2dce4,Saint-Félicien,95,Male,Blue
d40a1673172ae32f1b2bf5556d2c92d39249df8b1b8d5bfc9865de7537b439b0,91af4b77c2604ea4dcc53781eb1bcda4d04fe7f02ce14a154c806fd4c4822b4b,Mirabel,65,Female,Blue
caf0547614284b8653cabcf5479c0c829723a3f855e1eb0eb7b7c6f19363b907,01aeeea98957f63608203580c2cf09038435b9bda4c9457225665c3ea29e3552,North Battleford,90,Male,Purple
9ebf503462b39881494f5a5c7ffc1e2c93faa3e5b40df0a30c2584227fb01250,11074301e28e34001f50c4801b282c956429754f4905783021aa3abdf337ceeb,Saskatoon,60,Male,Green
d40f57234fbc39ddec6b6f3a07e589237fdb4f4fd6b552418140530cc227c4ee,c03228b3f4f583cc9e2f5862e727c1d34f64c3fe6e3990587c3a24d6d08f6d58,Cranbrook,40,Female,Orange
3d289b055360c9476dddd73bf0c217bc64b10b1421d675a7d557156f39376e9a,4d64be36874f78d75303a6a3aad1359cee84e9e8f749c5cb210ad2208d7a0d20,Sainte-Anne-des-Monts,55,Male,Orange
bf188e88f935790df00e8ffba8e83f6bec01618b6df0506c1b6f62286d2308cf,dbd326050ad25c268fb2386dd034cadd0c8efd43f1a0194bff28c528d3093a75,Port Alberni,40,Female,Red
7433f11ec8f9abffcea09fbd10463bdd2d63de0ba42531d873bc4a2849769c19,a23446064987ea9df4d006609e2c938958463ed218bc088d5c151c58c07e236a,Saint-Césaire,80,Female,Purple
494ebb05a19ce14b9247e3dd51f51c9a976a489210d043d8c0e7a2a45b2aa8e1,0810d0b5bd2d88beef977f71ca04a1a3f055588c0b472da9e91174f26c770f07,Airdrie,55,Male,Blue
f7f3def5fca85209032bd537061e9faded3cdc729928dc1239b21c5eb20f4780,11d0c0c453881d366a64cd382639c1b8cf82116baad4ca3f8731d939587a56fe,Swift Current,20,Female,Orange
47dfbfcb9f67576bb0beee89a126202a2e8d57a55394b5ce64cdd7c32c3526d6,634b0533a87f8f95fac76f23525afb3e28e66b4575686f36cf8c814ccff55439,Saint-Tite,50,Male,Red
66cd2fa62948cfe3ccd427fe88a6e968853b4fa03a1a6cae6f182f4d52d818e0,6a9734cecdbf100c99dbb6e09b736e6b13b2ded9eb5e66e7795b3f4059a59858,Coquitlam,60,Female,Orange
a57aefe7233f4acfa0d1e4197a8a2c65dbc58de67c159bb8ca1e6aea775cbb96,39f1a2ece49584c7b3de9ba23bceaf8e0bc298b10830d79a17678212b33848c2,Saint-Sauveur,45,Male,Blue
48f99daaecca25b1ee0399dafe5fadab6fcd627e75f2867f2bd45d35a05f478a,3993fb77b419376823911ad68b95fc65a4d7fd0e7baec874cbd9041d84e1c4ad,London,20,Male,Blue
8169ad156d5501c789b895e041d6e25c944e71450af4b6a37e3384f4f2c62e8a,a059d9c7db12c655332eb20f1e34c30ef841df9befca86fe9e1a59a8db0a2969,Martensville,30,Female,Purple
e897dce3dd1acb51301665c30bf1d2cc8ca06fb673a7f7e42c67683d9e381f67,81247128e197b193aa70c21e87e3549f441e74e69a25472358808d5399861dd3,Saguenay,55,Female,Red
4522d7264125788d4e03a1487756e6e01dd075aa6dcc353eb5b24b0ce853d2f7,a1471726cb55d54e3266723e8aa95f91e0e7137526e8f392192f061c60f7497b,Saint-Eustache,80,Male,Orange
4072a34fdfa49c73d1c65b456ab309f6fc4c8bbf868b472fee704bbed4a37d5c,646eb75244dfb0aa985a1a9e36787521a110344357e55f9a6ecab5d6d2daf4d6,Saint-Lambert,55,Female,Orange
d0aa5c5becb26d7c2a15c35a66c84c7720dece0baf20da7d2b9ab10feb291275,bc509b6cbe5be45b8a301daf3a2a1fc5c72385bc63d4c5ddc081ae9f41463b0a,La Tuque,65,Male,Green
92df66684b4d977a100e43d2eff8efbffeb20520cb3aea5f3da34d62abdfb367,64f22cf4b700c573808d7e4734b745837af5a74b8456c272a4d049224f4e1dc5,Port Colborne,55,Male,Purple
412327bbe15726dec061510ca1422c6d1a4f1bf54ebcbfa42d15fbcdc2b44db8,003b36d243d9aa30c33ef4003cef01965a11f459a75d7d7b159657834861863d,Saint-Ours,20,Female,Red
f8cf30997a81f561b3bafc221b6417495a6be456e92df88af3a41f7ba6dbf87b,06bc599e2c7a93c9da50b90906772dfcf9d0dd620e23940b85ff24693d43c742,Windsor,60,Male,Purple
afd5b453b912d288e824f1cb6e0a848edef616efe3da16aa13e3285c3d4acb39,d82b96efb600f548c5fc5bd241e9b754e51b8c22e0b6e56846214146a0ec4be3,Cap-Chat,40,Female,Purple
ff5ad0144961cc0a3fea93ef06653d892bdc7d27e013ec1a5743ac244b8fc7ee,25f70599d11627ba6fa51dbfaf32a6a6db4cf5b597dec65e4588ad7046282d2b,Wetaskiwin,25,Female,Red
14a8624c3fd122e3ddf66d4691611c66348d2fd6b637c9f865fe77a14050cd4d,5041d57eb51777b1097085011140f0bdfcce15f912676cc606f6646d99fc1ef2,Cambridg,45,Male,Purple
040956bb39ef7f658655f9e3d3df9374ad38b468868da0f48aa6cd374d6e54a3,11ace935e60e75293ad20f18f99070a4765c7d20ab333f3be649b30a37992f00,Lacombe,90,Male,Purple
